claim_id,source_repository,source_path,proposed_public_path,artifact_type,reason,public_safe,sanitization_required,sanitization_method,provenance_method,hash_method,priority,status
SITE-CLAIM-2564,jeremyfontenot,evidence-library/projects/on-prem-home-lab/validated-2026-06-26/operations-validation-summary.json,evidence-library/proposed-public-safe/operations-validation-summary.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",DO NOT PUBLISH,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-2565,jeremy-homelab-ops,inventories/windows-management-workstation-20260626-010601.json,evidence-library/proposed-public-safe/windows-management-workstation-20260626-010601.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",SANITIZE,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-2566,jeremy-homelab-ops,inventories/windows-management-workstation-20260626-010601.json,evidence-library/proposed-public-safe/windows-management-workstation-20260626-010601.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",SANITIZE,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-2567,jeremyfontenot,evidence-library/projects/on-prem-home-lab/validated-2026-06-26/operations-validation-summary.json,evidence-library/proposed-public-safe/operations-validation-summary.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",DO NOT PUBLISH,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-2568,jeremy-homelab-ops,inventories/windows-management-workstation-20260626-010601.json,evidence-library/proposed-public-safe/windows-management-workstation-20260626-010601.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",SANITIZE,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-2569,jeremyfontenot,evidence-library/projects/on-prem-home-lab/validated-2026-06-26/operations-validation-summary.json,evidence-library/proposed-public-safe/operations-validation-summary.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",DO NOT PUBLISH,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-2570,jeremy-homelab-ops,inventories/windows-management-workstation-20260626-010601.json,evidence-library/proposed-public-safe/windows-management-workstation-20260626-010601.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",SANITIZE,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-2571,jeremy-homelab-ops,inventories/windows-management-workstation-20260626-010601.json,evidence-library/proposed-public-safe/windows-management-workstation-20260626-010601.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",SANITIZE,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-2572,jeremyfontenot,evidence-library/projects/on-prem-home-lab/validated-2026-06-26/operations-validation-summary.json,evidence-library/proposed-public-safe/operations-validation-summary.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",DO NOT PUBLISH,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-2573,jeremy-homelab-ops,inventories/windows-management-workstation-20260626-010601.json,evidence-library/proposed-public-safe/windows-management-workstation-20260626-010601.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",SANITIZE,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-2574,jeremyfontenot,evidence-library/projects/on-prem-home-lab/validated-2026-06-26/operations-validation-summary.json,evidence-library/proposed-public-safe/operations-validation-summary.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",DO NOT PUBLISH,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-2575,jeremy-homelab-ops,inventories/windows-management-workstation-20260626-010601.json,evidence-library/proposed-public-safe/windows-management-workstation-20260626-010601.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",SANITIZE,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-2576,jeremy-homelab-ops,inventories/windows-management-workstation-20260626-010601.json,evidence-library/proposed-public-safe/windows-management-workstation-20260626-010601.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",SANITIZE,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-2577,jeremyfontenot,evidence-library/projects/on-prem-home-lab/validated-2026-06-26/operations-validation-summary.json,evidence-library/proposed-public-safe/operations-validation-summary.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",DO NOT PUBLISH,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-2578,jeremy-homelab-ops,inventories/windows-management-workstation-20260626-010601.json,evidence-library/proposed-public-safe/windows-management-workstation-20260626-010601.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",SANITIZE,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
