page,link_text,target,resolution_status,target_exists,target_type,problem,recommended_fix
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b804f444-4ffd455f.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b804f444-4ffd455f.html,Microsoft.Graph.Users.Actions.internal.psm1,Microsoft.Graph.Users.Actions.internal.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b84509eb-c1f3da81.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b84509eb-c1f3da81.html,ProxyCmdletDefinitions.ps1,ProxyCmdletDefinitions.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b8ce5598-b528ddfa.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b8ce5598-b528ddfa.html,Microsoft.Graph.CloudCommunications.custom.psm1,Microsoft.Graph.CloudCommunications.custom.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b91251f9-01fd23f6.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b91251f9-01fd23f6.html,Unprotect-SecureString.ps1,Unprotect-SecureString.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b966a74c-800bcf7c.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b966a74c-800bcf7c.html,Microsoft.Graph.BackupRestore.internal.psm1,Microsoft.Graph.BackupRestore.internal.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b96f6657-c5689972.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b96f6657-c5689972.html,Microsoft.Graph.Reports.custom.psm1,Microsoft.Graph.Reports.custom.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b9dfa79c-ff61d7cc.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b9dfa79c-ff61d7cc.html,ProxyCmdletDefinitions.ps1,ProxyCmdletDefinitions.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-ba3445fe-af499b8e.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-ba3445fe-af499b8e.html,Unprotect-SecureString.ps1,Unprotect-SecureString.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb02dd07-897eca9e.html,Back,../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb02dd07-897eca9e.html,custom/,custom/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb02dd07-897eca9e.html,exports/,exports/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb02dd07-897eca9e.html,internal/,internal/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb02dd07-897eca9e.html,utils/,utils/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb02dd07-897eca9e.html,Microsoft.Graph.Beta.DeviceManagement.Functions.psd1,Microsoft.Graph.Beta.DeviceManagement.Functions.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb02dd07-897eca9e.html,Microsoft.Graph.Beta.DeviceManagement.Functions.psm1,Microsoft.Graph.Beta.DeviceManagement.Functions.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb4918bb-59a0dcf6.html,Back,../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb4918bb-59a0dcf6.html,PSReadLine.psd1,PSReadLine.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb4918bb-59a0dcf6.html,PSReadLine.psm1,PSReadLine.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb4918bb-59a0dcf6.html,SamplePSReadLineProfile.ps1,SamplePSReadLineProfile.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb6b712c-f020b9c5.html,Back,../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb6b712c-f020b9c5.html,custom/,custom/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb6b712c-f020b9c5.html,exports/,exports/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb6b712c-f020b9c5.html,internal/,internal/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb6b712c-f020b9c5.html,utils/,utils/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb6b712c-f020b9c5.html,Microsoft.Graph.Reports.psd1,Microsoft.Graph.Reports.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-bb6b712c-f020b9c5.html,Microsoft.Graph.Reports.psm1,Microsoft.Graph.Reports.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
